image_width,image_height,n_bboxes,n_segmentations,n_pdf_cells,bbox_area_frac_mean,bbox_area_frac_median,bbox_aspect_ratio_mean,bbox_aspect_ratio_median,bbox_width_mean,bbox_height_mean,cell_chars_mean,cell_words_mean,category_ids
1025,1025,8,8,94,0.07220931973068945,0.05688977339547026,4.492124158043727,3.2886561559046834,471.4614592489619,124.38405898111623,34.829787234042556,4.680851063829787,"[8, 10, 10, 10, 10, 5, 9, 9]"
1025,1025,8,8,19,0.026096686582641162,0.026701244825378005,17.828258746352194,11.62673044666546,572.2233201439951,38.810232125946975,74.0,11.631578947368421,"[6, 8, 8, 10, 10, 10, 10, 10]"
1025,1025,12,12,109,0.054592473518202976,0.047068475606699946,7.773260376141408,3.477118222583082,367.7160634225218,140.22805634469694,53.440366972477065,8.761467889908257,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 5]"
1025,1025,8,8,35,0.03551314108944627,0.0316876606165933,17.579617218498985,14.649328413246806,569.9103094566993,56.141578251262615,85.05714285714286,13.942857142857143,"[10, 10, 10, 10, 10, 8, 8, 5]"
1025,1025,17,17,145,0.03390896897914329,0.020193532376709268,7.947625776315981,5.376224700746368,348.10636454998667,84.39939637799117,26.53793103448276,4.165517241379311,"[8, 8, 8, 10, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 9, 10, 5]"
1025,1025,3,3,14,0.08795250581345575,0.035005635050606866,3.18616613391475,1.1678727351936076,355.92405242742734,177.60144076003087,28.357142857142858,5.285714285714286,"[8, 10, 5]"
1025,1025,7,7,135,0.0732541549770225,0.023433470911290815,17.763820930898895,15.321628657846656,603.324979794526,94.40734300331984,13.444444444444445,2.2222222222222223,"[6, 10, 8, 9, 10, 10, 9]"
1025,1025,1,1,3,0.19903389888642553,0.19903389888642553,3.903841203203364,3.903841203203364,903.5110375816994,231.44154450757574,13.0,1.6666666666666667,[11]
1025,1025,5,5,11,0.16926209177917315,0.05339044784511935,3.108711015480602,1.1892398059078917,405.2351901964115,266.9015988815155,28.818181818181817,4.454545454545454,"[4, 4, 7, 7, 7]"
1025,1025,7,7,639,0.06756750889854231,0.06972424105080693,7.2094484763883555,5.070406766350491,590.2054749066293,104.36534414231599,3.856025039123631,1.001564945226917,"[6, 10, 10, 10, 10, 10, 5]"
1025,1025,26,26,109,0.019420381908210365,0.0068181677680175,11.031904128368115,7.21918782075759,278.5750105824425,58.83136778079896,45.15596330275229,6.889908256880734,"[6, 8, 10, 10, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 8, 5, 9, 10, 10, 10, 10, 10, 8, 8, 8, 8]"
1025,1025,25,25,89,0.015731219039434165,0.007543536449693043,8.581482701072197,7.797307002555169,247.94014619808308,51.34562069760967,48.764044943820224,7.067415730337078,"[6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,13,13,131,0.04287701157299992,0.023927861781379695,17.66045865484528,15.629180948832564,618.5302642124713,57.34285790893365,17.81679389312977,3.1526717557251906,"[9, 10, 10, 10, 10, 10, 10, 9, 10, 10, 10, 5, 6]"
1025,1025,11,11,260,0.05931079345920067,0.028726655513394195,7.176705211111695,5.302276810876237,331.6948767173215,155.13204044675092,15.515384615384615,2.6076923076923078,"[10, 10, 10, 10, 10, 10, 10, 5, 5, 9, 8]"
1025,1025,16,16,52,0.028255552358456917,0.018798194072848155,7.374220467879228,4.957903053167486,347.8976877763374,72.94904932196985,52.92307692307692,8.211538461538462,"[8, 10, 10, 10, 10, 10, 10, 7, 8, 8, 8, 8, 10, 10, 10, 8]"
1025,1025,5,5,196,0.1183811863061693,0.0037756248941522505,24.82116978814665,30.16837640728001,402.86088505532155,162.7260529715964,13.53061224489796,2.066326530612245,"[8, 8, 9, 10, 6]"
1025,1025,12,12,210,0.04419514446279771,0.013651355461789083,25.372880739312578,21.198549410710243,576.2602301840813,61.350072113914166,19.357142857142858,3.5428571428571427,"[6, 6, 4, 4, 4, 4, 4, 10, 8, 4, 4, 9]"
1025,1025,30,30,94,0.01096895284478771,0.009541793838709206,7.739024231617545,7.098752473136092,265.11914510906036,40.86377794029211,27.117021276595743,4.287234042553192,"[8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 4, 4, 4, 4]"
1025,1025,6,6,17,0.035266915990692704,0.020669778905321443,5.858864566125695,4.606237085810278,325.04944145236374,102.73276321152015,27.529411764705884,4.294117647058823,"[8, 10, 10, 5, 7, 7]"
1025,1025,13,13,52,0.038399456926170986,0.01808374500561166,11.637217637757589,8.533350916672358,462.3731877799882,55.39738076437449,89.88461538461539,13.365384615384615,"[10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 8, 8, 6]"
1025,1025,21,21,151,0.014284019666863667,0.010042754639913663,7.2238349026098305,5.6444228792169655,260.001506772841,54.31304200672358,16.09271523178808,2.165562913907285,"[8, 8, 8, 8, 8, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 10, 7, 10, 10]"
1025,1025,10,10,9,0.004219807717693482,0.001617116839783227,9.82310106228237,9.407234386859287,155.13573895827375,26.184500616786984,18.77777777777778,2.111111111111111,"[7, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,14,14,101,0.04053369215834718,0.005639278564458885,25.44741147775428,22.516649367793534,537.2932791011896,52.18483088254428,26.386138613861387,4.1683168316831685,"[8, 10, 9, 10, 10, 9, 10, 10, 10, 8, 8, 5, 6, 10]"
1025,1025,5,5,213,0.11486884245602194,0.00708221157751056,25.90032255055192,2.2810270977699787,559.6996999764208,156.3840023576246,8.751173708920188,1.6431924882629108,"[9, 9, 10, 5, 8]"
1025,1025,9,9,47,0.042674408372874034,0.027779438909027798,3.82906056500643,1.6040585687158793,256.2580024641232,151.2080065184975,20.595744680851062,3.3617021276595747,"[8, 10, 10, 10, 5, 7, 7, 7, 7]"
1025,1025,9,9,200,0.07949547167937995,0.0013849208206502858,13.170526303091679,11.109281054188516,236.44461232520936,102.05312648544877,10.765,1.83,"[6, 8, 5, 5, 5, 5, 5, 10, 9]"
1025,1025,8,8,103,0.08394469236410065,0.0020855381922509565,19.057611324861885,13.604725789982375,327.3563422499208,107.59960369607312,11.485436893203884,1.6407766990291262,"[6, 8, 10, 10, 9, 10, 5, 5]"
1025,1025,9,9,49,0.039956644579847066,0.029480393239515672,8.114574528740198,3.903457756609224,322.6739574527959,109.78900809834457,39.48979591836735,6.795918367346939,"[6, 8, 10, 10, 10, 10, 10, 1, 5]"
1025,1025,1,1,1,0.0004907325751270256,0.0004907325751270256,0.3721693474802075,0.3721693474802075,13.85213162837556,37.21996914082838,6.0,1.0,[5]
1025,1025,13,13,204,0.0415894289407105,0.021588960051836893,16.593696297319124,18.19867545668924,611.2840295808785,58.18143617924476,14.083333333333334,2.6127450980392157,"[6, 10, 10, 10, 10, 10, 8, 10, 5, 9, 9, 8, 9]"
1025,1025,10,10,202,0.06415805446749223,0.03773191026559819,10.721084438845072,4.199273980994499,485.31669991041974,124.69615954834039,25.673267326732674,5.361386138613861,"[10, 10, 10, 10, 10, 10, 5, 9, 9, 8]"
1025,1025,12,12,50,0.04284249055365757,0.023081631001265694,6.173711180733878,4.652404174487424,333.01667493886845,84.07087877987988,42.88,6.78,"[6, 7, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8]"
1025,1025,26,26,111,0.014592582615004042,0.010771612202322985,8.931901468320365,6.183465276166832,238.9568712873932,54.43574593883547,35.972972972972975,5.918918918918919,"[8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 4, 4, 4]"
1025,1025,11,11,56,0.014901296378190822,0.015925889509017334,15.612054580867397,19.353556236817024,390.9565855924366,37.297936343246825,24.089285714285715,3.017857142857143,"[6, 8, 8, 8, 8, 10, 10, 10, 9, 9, 5]"
1025,1025,7,7,87,0.04369416884957018,0.002326827992091028,9.183151440884329,4.706579411667913,232.3714356326262,96.08002272364106,8.586206896551724,1.4597701149425288,"[10, 10, 9, 5, 5, 7, 10]"
1025,1025,7,7,200,0.07864447626949919,0.007964915204743466,18.000127671940874,20.668070529961366,537.3339211780892,100.92863324379653,10.09,1.635,"[6, 8, 10, 10, 9, 9, 5]"
1025,1025,20,20,88,0.0219130783383314,0.01539284787824946,8.22537350952094,7.781434994795376,348.76039504831937,57.826706160926356,30.897727272727273,5.295454545454546,"[8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 10, 10, 10, 10, 5]"
1025,1025,8,8,183,0.0840021713191957,0.01566857714877582,6.318624772711866,2.5422247491332293,266.7535901279979,205.76516979255615,12.6775956284153,2.087431693989071,"[8, 9, 9, 9, 10, 5, 7, 5]"
1025,1025,14,14,159,0.04402082354588107,0.015814393953151776,23.90681284036622,21.293558171276857,640.417645324871,57.41966186696949,13.528301886792454,2.4465408805031448,"[6, 8, 5, 9, 8, 10, 9, 10, 9, 9, 8, 10, 9, 8]"
1025,1025,50,50,148,0.0061723770697594445,0.0030772903816767834,11.474681723758398,6.965950949344283,162.77909596653558,50.538907577216484,23.70945945945946,3.695945945945946,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 7, 10, 10]"
1025,1025,6,6,98,0.0954111255955375,0.0185337303688788,10.026878581748564,9.458491141718293,503.21431463317754,134.73218182355228,16.040816326530614,2.7653061224489797,"[9, 9, 8, 10, 5, 5]"
1025,1025,6,6,133,0.11500984877302607,0.01384746172004421,16.254950956881874,19.422801001647542,548.619209567275,145.43504669277579,17.616541353383457,2.661654135338346,"[8, 10, 10, 10, 5, 9]"
1025,1025,17,17,126,0.028487869483509218,0.008588821204522817,19.458005215899142,10.824400935900528,475.5591725960944,57.48166025381842,20.50793650793651,3.1666666666666665,"[10, 10, 8, 8, 9, 10, 10, 10, 10, 10, 10, 9, 9, 10, 5, 5, 7]"
1025,1025,2,2,37,0.09526802912372093,0.09526802912372093,1.727223591575113,1.727223591575113,318.4392275955148,166.58462528610346,14.216216216216216,1.972972972972973,"[9, 5]"
1025,1025,2,2,14,0.1093420209053258,0.1093420209053258,4.999146661169029,4.999146661169029,411.07054416666665,164.08969540895066,45.785714285714285,7.428571428571429,"[5, 10]"
1025,1025,25,25,95,0.021642017348941237,0.006047679475303857,11.737451463068625,8.613396641112582,315.2609837238562,56.20365654797979,47.747368421052634,7.28421052631579,"[6, 8, 10, 8, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 8, 8, 8, 8, 8, 8, 8]"
1025,1025,28,28,239,0.023049855556258658,0.014297142523190233,14.367590291693947,11.684613166108445,379.26708590854,46.112151976848274,23.200836820083683,3.916317991631799,"[8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 10, 9, 9, 9, 5]"
1025,1025,23,23,118,0.024014323163209148,0.016693581482717833,14.444043527022325,10.004557511915063,380.3048660478129,52.60105930044069,41.13559322033898,6.5423728813559325,"[6, 8, 10, 8, 8, 8, 8, 8, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9]"
1025,1025,7,7,40,0.04180051278365472,0.028218023282521258,9.07013515451037,6.574423565514175,501.25305246042575,66.84064414094402,61.25,9.2,"[7, 8, 10, 10, 10, 10, 6]"
1025,1025,3,3,4,0.0049930593399743085,0.003766664520768221,15.056634344805929,12.314436905749211,256.0764258483766,18.529406272319417,18.25,6.25,"[11, 10, 10]"
1025,1025,7,7,208,0.07234613634925491,0.045474118330733754,4.271137061454149,2.544573733130357,347.6696088906634,140.1978074429638,16.817307692307693,3.0,"[6, 6, 10, 10, 10, 8, 9]"
1025,1025,8,8,40,0.04929712184427025,0.03897226711950737,13.848119413132768,13.420937406655725,657.2810532066994,63.66490566358024,88.975,14.625,"[8, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,11,11,140,0.04800049587797377,0.02385524760772604,18.496456494401457,10.303176213907058,508.2727675034188,86.07901177777067,19.2,3.1714285714285713,"[8, 10, 10, 10, 10, 5, 9, 2, 8, 9, 9]"
1025,1025,24,24,83,0.01027622786964913,0.002870524275694005,9.488523299189268,8.130076134390254,188.28118068453895,45.688122102771864,23.57831325301205,3.5060240963855422,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,20,20,120,0.02979938877677805,0.034820036157109734,8.469854314964369,4.905700930917558,330.4811830652069,80.17612380369026,42.35,6.65,"[7, 7, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 5]"
1025,1025,10,10,178,0.061034645296028645,0.013122795941827857,22.94383572954516,19.70517395141574,569.1341765823252,79.03950713446474,17.43820224719101,2.9887640449438204,"[6, 6, 10, 10, 10, 9, 9, 9, 8, 10]"
1025,1025,22,22,199,0.025964133865171678,0.02530206566788943,3.2331717512101337,1.6527772395512434,188.16215026220223,132.67026571082226,46.402010050251256,7.175879396984925,"[10, 10, 10, 8, 6, 6, 9, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 10]"
1025,1025,5,5,28,0.03190006576915547,0.004113004821499308,2.722804229380845,2.1282039043687715,208.64445114379086,104.49566878787877,46.392857142857146,7.75,"[6, 10, 10, 8, 6]"
1025,1025,1,1,0,1.0000329089825242,1.0000329089825242,1.00104275286757,1.00104275286757,1025.551146108489,1024.4828636646264,,,[7]
1025,1025,6,6,173,0.08609620401103209,0.040243948051711234,19.1679647833559,6.635717250525767,597.0269276868818,106.90428707937235,13.393063583815028,2.1907514450867054,"[10, 9, 9, 10, 5, 5]"
1025,1025,5,5,108,0.06299912324008952,0.003559397705816297,11.286539216383805,14.288496829355026,253.2114251580684,166.4575832070631,6.305555555555555,1.1203703703703705,"[8, 6, 10, 7, 4]"
1025,1025,6,6,153,0.11164638633145024,0.0014913924851469424,18.722178555404984,22.59756648145786,294.14129139299496,144.3417721929949,18.575163398692812,2.5555555555555554,"[6, 6, 8, 8, 10, 9]"
1025,1025,3,3,12,0.007157706053079399,0.004612084484360551,11.94710326388568,7.71842319549143,195.08196851167781,163.43452441077437,10.0,5.083333333333333,"[6, 11, 10]"
1025,1025,10,10,65,0.05055734772036684,0.03759717594069847,17.441364046022212,10.962365834080884,634.8248185047477,65.19226321768653,40.58461538461538,6.569230769230769,"[10, 10, 10, 10, 10, 8, 10, 9, 9, 5]"
1025,1025,13,13,55,0.021226559043396764,0.030516205487336454,7.559700631504901,2.5132367632367605,237.3317751747378,94.32989955546576,21.654545454545456,3.381818181818182,"[10, 10, 10, 8, 10, 10, 5, 8, 8, 7, 7, 7, 10]"
1025,1025,5,5,95,0.11743326548094135,0.00563521055543836,20.18110429047539,18.28456942510443,410.7935162693708,145.08355949197588,19.852631578947367,3.0526315789473686,"[10, 5, 9, 6, 8]"
1025,1025,22,22,47,0.020171220845092364,0.0038278915989132184,12.775059700016222,6.212059061122968,249.85209289280326,67.8557723465025,38.42553191489362,5.702127659574468,"[10, 10, 10, 10, 10, 5, 8, 8, 7, 7, 7, 7, 1, 1, 1, 1, 1, 7, 4, 4, 4, 4]"
1025,1025,8,8,101,0.06820624340001269,0.0613316891462732,4.1434167186393696,1.3833682151463318,362.97061670751634,192.42542650726008,50.91089108910891,8.128712871287128,"[5, 6, 10, 10, 10, 10, 10, 10]"
1025,1025,13,13,32,0.024392661571167477,0.008743216899816185,7.277941108414501,4.538349414923953,288.3382646570624,57.51463565807604,24.9375,3.5625,"[6, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,13,13,121,0.04587035070161787,0.04592021162047576,9.649406517450613,2.766367132767943,352.3668220190849,123.86265504783356,42.15702479338843,6.578512396694215,"[6, 8, 8, 5, 10, 10, 10, 10, 10, 10, 10, 10, 9]"
1025,1025,18,18,178,0.028103214197378008,0.01683769338434292,9.911235705650428,8.045510009793968,337.0065805817542,76.50284377583297,18.769662921348313,3.196629213483146,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 9, 9, 5]"
1025,1025,14,14,54,0.03830803372464408,0.018375300065975684,15.514013934880234,13.389406938318448,567.8901228641456,51.15879653905121,87.03703703703704,13.833333333333334,"[6, 8, 8, 8, 8, 8, 5, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,14,14,76,0.01893436960515663,0.013649418217338154,15.932009922323946,10.106810345909427,350.5281015734025,54.218931137237455,23.407894736842106,3.973684210526316,"[8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 5, 7, 7, 5]"
1025,1025,15,15,59,0.03794251130021136,0.033132518386009786,10.344864670161915,9.959278859657294,490.9337884131516,69.27735596649478,77.83050847457628,12.271186440677965,"[10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 7, 8, 8, 8, 10]"
1025,1025,11,11,80,0.04396677368702417,0.05109332553791894,12.944843604662214,12.562211981566795,560.5400041411588,58.843525185528115,42.7875,7.1375,"[6, 9, 9, 8, 8, 10, 10, 10, 10, 5, 8]"
1025,1025,17,17,119,0.033933099984001895,0.026026159428105704,9.370478423065345,6.69427039815745,336.42531377955606,84.70754172717587,34.80672268907563,5.336134453781512,"[8, 8, 8, 8, 8, 8, 5, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9]"
1025,1025,8,8,53,0.08417889668076979,0.0006083877151740544,0.48974542481688244,0.13457534470861998,122.6138387717371,149.3943854319872,20.22641509433962,3.0,"[6, 6, 6, 6, 6, 6, 5, 7]"
1025,1025,4,4,227,0.10029822693207378,0.009629649790960372,18.47062133611355,12.075914365855995,442.59710291320323,139.2611491364225,6.9823788546255505,1.3127753303964758,"[6, 10, 5, 9]"
1025,1025,7,7,98,0.07990679802344525,0.09395835837675479,11.346006031488045,3.2502987244506865,439.01381267021026,169.43936995579756,27.948979591836736,4.418367346938775,"[8, 10, 10, 10, 10, 5, 7]"
1025,1025,17,17,93,0.02556934042840226,0.01632952612777407,26.657677115158293,30.1083210784312,590.4950143232446,37.679513300510855,45.46236559139785,7.268817204301075,"[8, 8, 8, 8, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9, 6]"
1025,1025,10,10,213,0.05213192353692697,0.04173873170154903,9.385867274687783,8.460162903258889,401.24392831175385,117.21129698031658,11.164319248826292,2.0,"[8, 8, 10, 10, 10, 8, 7, 7, 7, 9]"
1025,1025,20,20,375,0.030899655485372046,0.02507789574867595,22.663459840209022,7.859661263886359,526.3582749758392,57.767536888628705,13.698666666666666,2.6266666666666665,"[6, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 9, 9, 10, 10, 10, 9, 9, 9]"
1025,1025,10,10,88,0.06645812646905505,0.05167523370681987,4.2433389975329305,4.297902897493945,439.39828919615167,140.48172141094778,32.43181818181818,4.875,"[10, 6, 10, 8, 10, 10, 10, 10, 10, 7]"
1025,1025,12,12,109,0.040658445359712976,0.03790895480469274,6.833111665914416,4.265445096370456,348.92902570021823,106.59277656190272,26.357798165137616,4.623853211009174,"[6, 10, 10, 10, 10, 10, 8, 8, 7, 7, 7, 8]"
1025,1025,10,10,54,0.051920088653845155,0.023267699284880657,8.197590728699666,5.800933642925669,338.8384926441405,96.13278335325175,22.77777777777778,3.4074074074074074,"[8, 8, 8, 5, 10, 10, 10, 10, 10, 7]"
1025,1025,12,12,127,0.0416681870383529,0.03724487703012092,6.3314425632039,4.833669868481597,368.88594898262346,104.59898680423954,37.28346456692913,6.078740157480315,"[10, 6, 6, 10, 10, 10, 10, 10, 10, 10, 10, 9]"
1025,1025,14,14,155,0.046093752022894396,0.034505109092534,5.433834077344704,2.821680596701857,361.4187753580908,126.24974765427694,35.148387096774194,5.664516129032258,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 6, 9, 9]"
1025,1025,30,30,73,0.013830035577204457,0.010856639722845222,9.008710630294416,6.426671653379824,285.8034525908399,47.18593353466073,41.76712328767123,6.164383561643835,"[8, 8, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 7, 7, 7, 7, 7, 7, 4, 4, 4]"
1025,1025,19,19,106,0.03133963027963962,0.033427015062869624,10.386169344619717,4.403534141688133,332.181444418356,83.69665357567646,49.009433962264154,7.688679245283019,"[6, 8, 8, 8, 8, 8, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,12,12,36,0.01146651298878657,0.011950316371536105,3.6283426943360197,3.5176853190657975,197.41035431654674,57.69895536747683,17.63888888888889,2.5,"[6, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,7,7,182,0.09365055891759563,0.01312546497513223,15.958613997596794,1.8440954043048285,437.35754963810876,166.01192772771833,11.521978021978022,1.6263736263736264,"[8, 8, 9, 10, 5, 7, 7]"
1025,1025,11,11,87,0.04770723929043557,0.04506319491877723,6.615445701423526,3.3281917036578963,354.42631125965545,127.03557500860879,58.85057471264368,9.425287356321839,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8]"
1025,1025,12,12,86,0.03455460817680862,0.024106178738977087,18.474762260807463,15.35831256552505,568.4887582745755,46.56961287835512,27.46511627906977,4.534883720930233,"[6, 10, 8, 10, 9, 9, 10, 10, 10, 8, 8, 5]"
1025,1025,8,8,119,0.05096900894160662,0.0037829882914850177,31.154056652660188,22.728909113671293,477.79677908608585,67.47617254392344,14.857142857142858,2.546218487394958,"[6, 6, 8, 10, 10, 10, 10, 9]"
1025,1025,11,11,153,0.0518322598737692,0.02410417228395063,18.370696966369284,22.576667114214022,621.827287796385,67.97026194327488,16.50326797385621,2.9607843137254903,"[6, 8, 8, 5, 9, 9, 10, 10, 10, 10, 10]"
1025,1025,10,10,147,0.04142225132447976,0.03250085269800802,9.557534769820775,6.716385485787515,464.79098254205246,77.19336400966182,299.578231292517,2.4693877551020407,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,4,4,27,0.02360401962268695,0.0027003834894200264,4.884393407550976,4.404663375429094,168.81481613842118,79.8123394973764,12.0,1.8888888888888888,"[6, 5, 8, 9]"
1025,1025,5,5,17,0.06692392385655001,0.08329709594554337,7.841885204382363,7.62921922122906,663.0278555555556,92.07781138888888,62.11764705882353,9.941176470588236,"[10, 10, 10, 10, 6]"
1025,1025,12,12,47,0.024345130830738526,0.023596480898696155,10.8149860830087,7.629019305801952,361.05538249730625,65.55216589066514,46.765957446808514,7.382978723404255,"[6, 7, 8, 10, 10, 10, 10, 10, 10, 10, 5, 5]"
1025,1025,17,17,91,0.031710863546969226,0.022722002797922036,6.518097894405908,3.567683776395562,255.9050156513532,125.88024229586571,37.15384615384615,6.241758241758242,"[7, 8, 8, 6, 6, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,12,12,71,0.04228383253982809,0.04231333259360291,15.274047033687816,13.740334542271816,706.2239845742923,59.05465409045849,27.788732394366196,4.746478873239437,"[10, 9, 9, 9, 9, 9, 10, 10, 10, 10, 5, 6]"
1025,1025,9,9,68,0.04299481637629174,0.03475085487701156,17.88247267691182,17.875486525994862,591.4426632950212,58.68551930872395,40.19117647058823,6.264705882352941,"[8, 10, 10, 10, 10, 5, 8, 8, 9]"
1025,1025,10,10,109,0.04020558301086522,0.013386690743410047,22.850281566710382,17.802930892228186,536.6734018604352,61.16022794329782,14.045871559633028,2.614678899082569,"[8, 10, 10, 10, 10, 10, 10, 9, 9, 5]"
1025,1025,11,11,39,0.03802852835802377,0.03595567139325297,4.181342280005524,2.2276612402342195,286.48960683038234,116.78096342259956,35.64102564102564,5.641025641025641,"[10, 10, 10, 10, 10, 10, 7, 7, 5, 5, 8]"
1025,1025,19,19,98,0.02446357455119662,0.013816334201109113,6.526896185854721,5.9949284437723245,284.74102849125603,75.88133963518786,51.275510204081634,7.785714285714286,"[6, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,9,9,68,0.020779041520143274,0.01639699251432731,8.659662993310171,4.716127416594012,268.21170430384086,76.09218110670189,27.13235294117647,3.764705882352941,"[6, 8, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,18,18,123,0.02671116675095491,0.02780057632550899,3.5332747533643474,1.8178232216621772,197.2556324548993,115.49464602821111,26.804878048780488,4.471544715447155,"[8, 8, 8, 8, 4, 4, 4, 4, 7, 5, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,16,16,251,0.03365740582137849,0.01905094713103899,9.066643999020506,7.361505469702436,325.3205962721123,87.8574237820978,20.840637450199203,3.414342629482072,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 6, 8, 9, 5, 9, 9]"
1025,1025,14,14,135,0.02767386847102524,0.014822093155066874,10.313917573324144,6.499732043183356,331.3760111786919,71.60767530861338,22.85925925925926,3.7925925925925927,"[10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 8, 9, 9, 5]"
1025,1025,25,25,104,0.020703343104018695,0.006641529433200471,12.088345228802014,9.13572422219699,289.43443408823526,58.579286209595985,50.92307692307692,7.730769230769231,"[6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,10,10,74,0.056264357099750716,0.04934428595490721,9.521329514832136,3.1551250714439116,431.5459250735295,125.2969349242424,44.972972972972975,6.418918918918919,"[8, 8, 10, 10, 10, 10, 10, 10, 5, 10]"
1025,1025,10,10,125,0.055234455468676315,0.044000414335592875,10.547809073572385,12.205522965665045,530.7607936823985,81.1123096788299,31.384,5.424,"[8, 10, 9, 8, 10, 10, 9, 10, 10, 5]"
1025,1025,5,5,100,0.12502235206746148,0.006971156004881782,19.031592158428673,23.586235319969717,456.3005937377733,160.3114611436442,21.56,3.02,"[5, 9, 10, 8, 10]"
1025,1025,6,6,34,0.10427113617643292,0.04160271328542865,1.6780129209346326,1.6965285293117627,353.1562537197274,186.4284031683286,41.38235294117647,6.4411764705882355,"[7, 5, 10, 10, 10, 10]"
1025,1025,10,10,112,0.05210723339324497,0.03658887157048693,14.789589663247668,13.623734834155623,637.1717114165474,75.54128211372807,24.544642857142858,4.026785714285714,"[6, 8, 10, 10, 10, 10, 10, 9, 9, 9]"
1025,1025,29,29,86,0.01654068229016987,0.004310938121520898,10.192654683527273,8.788995280525441,289.922716543031,46.488329183154306,52.69767441860465,8.36046511627907,"[6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,10,10,143,0.05863077051688054,0.025987454919178973,8.334977232708924,4.7675946876375255,410.08755289056216,124.3724145009644,35.15384615384615,5.055944055944056,"[8, 8, 5, 10, 10, 10, 10, 10, 10, 9]"
1025,1025,3,3,5,0.027862333812973285,0.0351038694651661,19.49871986673254,4.808668730650156,477.47612843946393,74.41427746041546,19.0,2.6,"[7, 7, 10]"
1025,1025,15,15,102,0.04283679220941676,0.03231917867188089,8.161518927592782,4.183852445563586,322.065512979798,111.41321157307844,50.64705882352941,7.990196078431373,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 8, 8, 8, 8]"
